Replicate,Receptor,Peptide,ATP,Date,concentration,luminescence,norm_luminescence
1,FLRNa.R026,FLRNa,,2021_07_28,1e-4,5456.435296,50.64230140569572
2,FLRNa.R026,FLRNa,,2021_07_28,0,453.6213864,0
2,FLRNa.R026,FLRNa,,2021_07_28,1e-13,581.80617,0.7844784183341194
2,FLRNa.R026,FLRNa,,2021_07_28,1e-12,327.0065486,-0.7748705026091345
2,FLRNa.R026,FLRNa,,2021_07_28,1e-11,558.7803731,0.6435627790070612
2,FLRNa.R026,FLRNa,,2021_07_28,1e-10,557.6460816,0.636621025260169
2,FLRNa.R026,FLRNa,,2021_07_28,1e-9,1291.436928,5.1273496937128815
2,FLRNa.R026,FLRNa,,2021_07_28,1e-8,2639.215457,13.375623310914715
2,FLRNa.R026,FLRNa,,2021_07_28,1e-7,6940.50809,39.69911621516955
2,FLRNa.R026,FLRNa,,2021_07_28,1e-6,14100.52031,83.51769517479084
2,FLRNa.R026,FLRNa,,2021_07_28,1e-5,16793.75014,100
2,FLRNa.R026,FLRNa,,2021_07_28,1e-4,12078.33068,71.14209116032139
3,FLRNa.R026,FLRNa,,2021_07_28,0,374.4580102,0
3,FLRNa.R026,FLRNa,,2021_07_28,1e-13,307.2145678,-0.2793230464537628
3,FLRNa.R026,FLRNa,,2021_07_28,1e-12,396.8316592,0.09293807062690153
3,FLRNa.R026,FLRNa,,2021_07_28,1e-11,632.898084,1.0735361867724862
3,FLRNa.R026,FLRNa,,2021_07_28,1e-10,434.918609,0.2511477408722716
3,FLRNa.R026,FLRNa,,2021_07_28,1e-9,1323.649058,3.9428519075658626
3,FLRNa.R026,FLRNa,,2021_07_28,1e-8,5795.666402,22.519198741352366
3,FLRNa.R026,FLRNa,,2021_07_28,1e-7,10489.07026,42.01516469824103
3,FLRNa.R026,FLRNa,,2021_07_28,1e-6,24448.17597,100
3,FLRNa.R026,FLRNa,,2021_07_28,1e-5,15820.90092,64.16309660017437
3,FLRNa.R026,FLRNa,,2021_07_28,1e-4,14746.30026,59.69930475134385
4,FLRNa.R026,FLRNa,,2021_07_28,0,430.9552566,0
4,FLRNa.R026,FLRNa,,2021_07_28,1e-13,264.073254,-2.376429615897927
4,FLRNa.R026,FLRNa,,2021_07_28,1e-12,227.501086,-2.897223840552051
4,FLRNa.R026,FLRNa,,2021_07_28,1e-11,453.906891,0.32683538591130035
4,FLRNa.R026,FLRNa,,2021_07_28,1e-10,545.6485678,1.6332533001439278
4,FLRNa.R026,FLRNa,,2021_07_28,1e-9,508.0148008,1.0973417155318541
4,FLRNa.R026,FLRNa,,2021_07_28,1e-8,1489.322289,15.07133616028024
4,FLRNa.R026,FLRNa,,2021_07_28,1e-7,5527.383278,72.57404810976924
4,FLRNa.R026,FLRNa,,2021_07_28,1e-6,6633.954545,88.33182120710916
4,FLRNa.R026,FLRNa,,2021_07_28,1e-5,7453.338814,100
4,FLRNa.R026,FLRNa,,2021_07_28,1e-4,4602.921277,59.409543587286606
5,FLRNa.R026,FLRNa,,2021_07_28,0,490.779836,0
5,FLRNa.R026,FLRNa,,2021_07_28,1e-13,453.9528686,-0.18394414078485055
5,FLRNa.R026,FLRNa,,2021_07_28,1e-12,363.2481702,-0.6369979486402594
5,FLRNa.R026,FLRNa,,2021_07_28,1e-11,342.7895372,-0.7391851754065228
5,FLRNa.R026,FLRNa,,2021_07_28,1e-10,324.492945,-0.8305733935827442
5,FLRNa.R026,FLRNa,,2021_07_28,1e-9,718.1437089,1.1356420362244235
5,FLRNa.R026,FLRNa,,2021_07_28,1e-8,1831.608252,6.6971990455296675
5,FLRNa.R026,FLRNa,,2021_07_28,1e-7,6619.357757,30.611154800418092
5,FLRNa.R026,FLRNa,,2021_07_28,1e-6,10025.36597,47.62355898351218
5,FLRNa.R026,FLRNa,,2021_07_28,1e-5,18354.5856,89.22652703698975
5,FLRNa.R026,FLRNa,,2021_07_28,1e-4,20511.51398,100
6,FLRNa.R026,FLRNa,,2021_07_28,0,500.5993218,0
6,FLRNa.R026,FLRNa,,2021_07_28,1e-13,487.9772684,-0.050321846780272794
6,FLRNa.R026,FLRNa,,2021_07_28,1e-12,722.6527688,0.8852869800856216
6,FLRNa.R026,FLRNa,,2021_07_28,1e-11,560.2785276,0.23793021270500833
6,FLRNa.R026,FLRNa,,2021_07_28,1e-10,325.5223,-0.698000458924227
6,FLRNa.R026,FLRNa,,2021_07_28,1e-9,940.1987444,1.7526034859568604
6,FLRNa.R026,FLRNa,,2021_07_28,1e-8,2701.356344,8.774020689197691
6,FLRNa.R026,FLRNa,,2021_07_28,1e-7,12021.65108,45.932352126139335
6,FLRNa.R026,FLRNa,,2021_07_28,1e-6,17699.68653,68.56965374996688
6,FLRNa.R026,FLRNa,,2021_07_28,1e-5,25583.25071,100
6,FLRNa.R026,FLRNa,,2021_07_28,1e-4,22694.92096,88.48475105243938
7,FLRNa.R026,FLRNa,8755.0287453,2022_01_27,0,390.6829125,0
7,FLRNa.R026,FLRNa,8755.0287453,2022_01_27,1e-12,337.2979674,-2.522686795064796
7,FLRNa.R026,FLRNa,8755.0287453,2022_01_27,1e-11,394.151002399999,0.1638833678378203
7,FLRNa.R026,FLRNa,8755.0287453,2022_01_27,1e-10,343.88406,-2.2114633068328318
7,FLRNa.R026,FLRNa,8755.0287453,2022_01_27,1e-9,507.804267499999,5.534528416675169
7,FLRNa.R026,FLRNa,8755.0287453,2022_01_27,1e-8,508.7219551,5.577893421288
7,FLRNa.R026,FLRNa,8755.0287453,2022_01_27,1e-7,1627.4377421,58.442414270920224
7,FLRNa.R026,FLRNa,8755.0287453,2022_01_27,1e-6,2224.7877903,86.66998059702027
7,FLRNa.R026,FLRNa,8755.0287453,2022_01_27,1e-5,2506.87685319999,100
7,FLRNa.R026,FLRNa,8755.0287453,2022_01_27,1e-4,1720.88983169999,62.85845988009905
8,FLRNa.R026,FLRNa,10570.2269469,2022_01_27,0,493.944558299999,0
8,FLRNa.R026,FLRNa,10570.2269469,2022_01_27,1e-12,392.2956267,-3.8499488767489827
8,FLRNa.R026,FLRNa,10570.2269469,2022_01_27,1e-11,443.1853214,-1.9225038966153638
8,FLRNa.R026,FLRNa,10570.2269469,2022_01_27,1e-10,345.3212152,-5.629102675453262
8,FLRNa.R026,FLRNa,10570.2269469,2022_01_27,1e-9,558.6369297,2.4502207616480667
8,FLRNa.R026,FLRNa,10570.2269469,2022_01_27,1e-8,674.0422406,6.8211919078940015
8,FLRNa.R026,FLRNa,10570.2269469,2022_01_27,1e-7,1431.7939547,35.52100522254709
8,FLRNa.R026,FLRNa,10570.2269469,2022_01_27,1e-6,2930.281041,92.27613864023664
8,FLRNa.R026,FLRNa,10570.2269469,2022_01_27,1e-5,3134.2116074,100
8,FLRNa.R026,FLRNa,10570.2269469,2022_01_27,1e-4,1977.96754609999,56.207306314179704
9,FLRNa.R026,FLRNa,11803.8123,2022_01_27,0,496.1673886,0
9,FLRNa.R026,FLRNa,11803.8123,2022_01_27,1e-12,526.993750499999,0.9690864980133455
9,FLRNa.R026,FLRNa,11803.8123,2022_01_27,1e-11,573.782189999999,2.4399718762378093
9,FLRNa.R026,FLRNa,11803.8123,2022_01_27,1e-10,558.8783824,1.9714417668138942
9,FLRNa.R026,FLRNa,11803.8123,2022_01_27,1e-9,591.8462248,3.007849859410539
9,FLRNa.R026,FLRNa,11803.8123,2022_01_27,1e-8,726.6691043,7.2462686702509584
9,FLRNa.R026,FLRNa,11803.8123,2022_01_27,1e-7,2081.8791853,49.849927049695125
9,FLRNa.R026,FLRNa,11803.8123,2022_01_27,1e-6,3677.1385365,100
9,FLRNa.R026,FLRNa,11803.8123,2022_01_27,1e-5,2717.6654596,69.83710218392201
9,FLRNa.R026,FLRNa,11803.8123,2022_01_27,1e-4,2707.9692877,69.53228420698434
1,FLRNa.R187,FLRNa,96762.5693488,2023_03_17,0,6957.1413052,0
1,FLRNa.R187,FLRNa,96762.5693488,2023_03_17,1e-13,5791.5953964,-2.0231044471539565
1,FLRNa.R187,FLRNa,96762.5693488,2023_03_17,1e-12,5564.2922456,-2.417647477817621
1,FLRNa.R187,FLRNa,96762.5693488,2023_03_17,1e-11,5452.11478759999,-2.612360283582518
1,FLRNa.R187,FLRNa,96762.5693488,2023_03_17,1e-10,6851.0521644,-0.18414496668620783
1,FLRNa.R187,FLRNa,96762.5693488,2023_03_17,1e-9,6451.6617064,-0.8773897420572175
1,FLRNa.R187,FLRNa,96762.5693488,2023_03_17,1e-8,11116.5165108,7.219664547143289
1,FLRNa.R187,FLRNa,96762.5693488,2023_03_17,1e-7,31143.2620036,41.98122783058188
1,FLRNa.R187,FLRNa,96762.5693488,2023_03_17,1e-6,51427.8261727999,77.19030168125414
1,FLRNa.R187,FLRNa,96762.5693488,2023_03_17,1e-5,62324.8918812,96.10495955027855
1,FLRNa.R187,FLRNa,96762.5693488,2023_03_17,1e-4,64568.89291,100
2,FLRNa.R187,FLRNa,94857.7013392,2023_03_17,0,5856.7360044,0
2,FLRNa.R187,FLRNa,94857.7013392,2023_03_17,1e-13,5863.02385319999,0.01112854729006159
2,FLRNa.R187,FLRNa,94857.7013392,2023_03_17,1e-12,5977.37354319999,0.2135103114270732
2,FLRNa.R187,FLRNa,94857.7013392,2023_03_17,1e-11,5841.7084356,-0.02659653807924049
2,FLRNa.R187,FLRNa,94857.7013392,2023_03_17,1e-10,7925.83743599999,3.6619985406661115
2,FLRNa.R187,FLRNa,94857.7013392,2023_03_17,1e-9,6880.4132536,1.8117548687715659
2,FLRNa.R187,FLRNa,94857.7013392,2023_03_17,1e-8,12169.2153408,11.172139637449511
2,FLRNa.R187,FLRNa,94857.7013392,2023_03_17,1e-7,27624.4717668,38.525620531746334
2,FLRNa.R187,FLRNa,94857.7013392,2023_03_17,1e-6,53719.8805468,84.71057184007836
2,FLRNa.R187,FLRNa,94857.7013392,2023_03_17,1e-5,62358.709138,100
2,FLRNa.R187,FLRNa,94857.7013392,2023_03_17,1e-4,55665.0500807999,88.153229549395
3,FLRNa.R187,FLRNa,97904.1197276,2023_03_17,0,6335.9177264,0
3,FLRNa.R187,FLRNa,97904.1197276,2023_03_17,1e-13,5113.8496044,-1.8891840604922774
3,FLRNa.R187,FLRNa,97904.1197276,2023_03_17,1e-12,4867.6507756,-2.2697806039317987
3,FLRNa.R187,FLRNa,97904.1197276,2023_03_17,1e-11,6036.1332264,-0.4634341480536932
3,FLRNa.R187,FLRNa,97904.1197276,2023_03_17,1e-10,6333.10833,-0.004343020493651604
3,FLRNa.R187,FLRNa,97904.1197276,2023_03_17,1e-9,7831.1724536,2.3115007634590516
3,FLRNa.R187,FLRNa,97904.1197276,2023_03_17,1e-8,11846.5457603999,8.51883005351359
3,FLRNa.R187,FLRNa,97904.1197276,2023_03_17,1e-7,31122.395488,38.31719186515286
3,FLRNa.R187,FLRNa,97904.1197276,2023_03_17,1e-6,57759.5462444,79.49532238013956
3,FLRNa.R187,FLRNa,97904.1197276,2023_03_17,1e-5,71023.533272,100
3,FLRNa.R187,FLRNa,97904.1197276,2023_03_17,1e-4,59504.3301996,82.19256812104967
4,FLRNa.R187,FLRNa,87884.9893588,2023_03_17,0,14263.3339104,0
4,FLRNa.R187,FLRNa,87884.9893588,2023_03_17,1e-13,14559.1879432,0.8129645193417965
4,FLRNa.R187,FLRNa,87884.9893588,2023_03_17,1e-12,14751.1773876,1.340524021939
4,FLRNa.R187,FLRNa,87884.9893588,2023_03_17,1e-11,11246.8760208,-8.28879435958608
4,FLRNa.R187,FLRNa,87884.9893588,2023_03_17,1e-10,14323.7464328,0.16600496119768116
4,FLRNa.R187,FLRNa,87884.9893588,2023_03_17,1e-9,17078.7028683999,7.7362307691017715
4,FLRNa.R187,FLRNa,87884.9893588,2023_03_17,1e-8,21899.0511832,20.98185772139898
4,FLRNa.R187,FLRNa,87884.9893588,2023_03_17,1e-7,30601.3256399999,44.89446186607612
4,FLRNa.R187,FLRNa,87884.9893588,2023_03_17,1e-6,47379.7207964,90.99908928844577
4,FLRNa.R187,FLRNa,87884.9893588,2023_03_17,1e-5,42595.7992727999,77.85355794248123
4,FLRNa.R187,FLRNa,87884.9893588,2023_03_17,1e-4,50655.3320555999,100
5,FLRNa.R187,FLRNa,90301.8447908,2023_03_17,0,9639.378572,0
5,FLRNa.R187,FLRNa,90301.8447908,2023_03_17,1e-13,10793.7326543999,2.6338688377938966
5,FLRNa.R187,FLRNa,90301.8447908,2023_03_17,1e-12,16386.999796,15.395925342232614
5,FLRNa.R187,FLRNa,90301.8447908,2023_03_17,1e-11,18448.4793696,20.09956601145035
5,FLRNa.R187,FLRNa,90301.8447908,2023_03_17,1e-10,21622.2663628,27.341138408202315
5,FLRNa.R187,FLRNa,90301.8447908,2023_03_17,1e-9,19804.4298699999,23.193413751105247
5,FLRNa.R187,FLRNa,90301.8447908,2023_03_17,1e-8,21828.9688492,27.812767734008144
5,FLRNa.R187,FLRNa,90301.8447908,2023_03_17,1e-7,33822.807384,55.1788922567935
5,FLRNa.R187,FLRNa,90301.8447908,2023_03_17,1e-6,43437.627666,77.11685384748635
5,FLRNa.R187,FLRNa,90301.8447908,2023_03_17,1e-5,53466.6969955999,100
5,FLRNa.R187,FLRNa,90301.8447908,2023_03_17,1e-4,49060.3715935999,89.94616700156743
6,FLRNa.R187,FLRNa,72792.9994372,2023_03_17,0,14521.8091039999,0
6,FLRNa.R187,FLRNa,72792.9994372,2023_03_17,1e-13,13377.3316435999,-3.607078841662888
6,FLRNa.R187,FLRNa,72792.9994372,2023_03_17,1e-12,9748.4767416,-15.044233516507807
6,FLRNa.R187,FLRNa,72792.9994372,2023_03_17,1e-11,12468.8958744,-6.470219056713921
6,FLRNa.R187,FLRNa,72792.9994372,2023_03_17,1e-10,19291.050816,15.03134090916838
6,FLRNa.R187,FLRNa,72792.9994372,2023_03_17,1e-9,18118.0058844,11.334225238917087
6,FLRNa.R187,FLRNa,72792.9994372,2023_03_17,1e-8,15479.6584188,3.018878148731025
6,FLRNa.R187,FLRNa,72792.9994372,2023_03_17,1e-7,33086.171428,58.50977486656712
6,FLRNa.R187,FLRNa,72792.9994372,2023_03_17,1e-6,46250.4601991999,100
6,FLRNa.R187,FLRNa,72792.9994372,2023_03_17,1e-5,33861.2238183999,60.95252728006997
6,FLRNa.R187,FLRNa,72792.9994372,2023_03_17,1e-4,41620.3878536,85.40728273727227
7,FLRNa.R187,FLRNa,81360.1025688,2023_03_16,0,3995.68824659999,0
7,FLRNa.R187,FLRNa,81360.1025688,2023_03_16,1e-13,4266.9048636,2.0144915265225007
7,FLRNa.R187,FLRNa,81360.1025688,2023_03_16,1e-12,4905.390727,6.756916145821022
7,FLRNa.R187,FLRNa,81360.1025688,2023_03_16,1e-11,3439.2744736,-4.132825058240642
7,FLRNa.R187,FLRNa,81360.1025688,2023_03_16,1e-10,2839.01273539999,-8.591335744920082
7,FLRNa.R187,FLRNa,81360.1025688,2023_03_16,1e-9,3560.60620399999,-3.231620163449538
7,FLRNa.R187,FLRNa,81360.1025688,2023_03_16,1e-8,6375.72639119999,17.67799749193415
7,FLRNa.R187,FLRNa,81360.1025688,2023_03_16,1e-7,4941.5917926,7.025803578711179
7,FLRNa.R187,FLRNa,81360.1025688,2023_03_16,1e-6,10515.3046208,48.4251742657892
7,FLRNa.R187,FLRNa,81360.1025688,2023_03_16,1e-5,7832.0178832,28.49476419019559
7,FLRNa.R187,FLRNa,81360.1025688,2023_03_16,1e-4,17458.9673634,99.99999999999999
8,FLRNa.R187,FLRNa,119551.8956874,2023_03_16,0,7560.8139498,0
8,FLRNa.R187,FLRNa,119551.8956874,2023_03_16,1e-13,14092.0960816,28.860165607550478
8,FLRNa.R187,FLRNa,119551.8956874,2023_03_16,1e-12,27308.786054,87.26154127771973
8,FLRNa.R187,FLRNa,119551.8956874,2023_03_16,1e-11,13846.7738784,27.776145767542438
8,FLRNa.R187,FLRNa,119551.8956874,2023_03_16,1e-10,10730.330715,14.00533262744999
8,FLRNa.R187,FLRNa,119551.8956874,2023_03_16,1e-9,13617.3642541999,26.762439788720158
8,FLRNa.R187,FLRNa,119551.8956874,2023_03_16,1e-8,19666.527479,53.492237848557046
8,FLRNa.R187,FLRNa,119551.8956874,2023_03_16,1e-7,16979.9708871999,41.620990122800166
8,FLRNa.R187,FLRNa,119551.8956874,2023_03_16,1e-6,28937.9362691999,94.46036442782115
8,FLRNa.R187,FLRNa,119551.8956874,2023_03_16,1e-5,12784.385872,23.08170856739513
8,FLRNa.R187,FLRNa,119551.8956874,2023_03_16,1e-4,30191.599305,100.00000000000001
9,FLRNa.R187,FLRNa,108941.4421676,2023_03_16,0,6885.57922319999,0
9,FLRNa.R187,FLRNa,108941.4421676,2023_03_16,1e-13,11387.152161,16.658026532721593
9,FLRNa.R187,FLRNa,108941.4421676,2023_03_16,1e-12,22487.0125693999,57.73295117517244
9,FLRNa.R187,FLRNa,108941.4421676,2023_03_16,1e-11,12953.5634874,22.45451629238304
9,FLRNa.R187,FLRNa,108941.4421676,2023_03_16,1e-10,19454.8073216,46.512305376818745
9,FLRNa.R187,FLRNa,108941.4421676,2023_03_16,1e-9,26854.0556402,73.8931512536984
9,FLRNa.R187,FLRNa,108941.4421676,2023_03_16,1e-8,27023.086177,74.51864709831992
9,FLRNa.R187,FLRNa,108941.4421676,2023_03_16,1e-7,28563.5029049999,80.21894410139616
9,FLRNa.R187,FLRNa,108941.4421676,2023_03_16,1e-6,33909.026022,100
9,FLRNa.R187,FLRNa,108941.4421676,2023_03_16,1e-5,16922.0069222,37.139702324892475
9,FLRNa.R187,FLRNa,108941.4421676,2023_03_16,1e-4,21832.0142702,55.3091363891586
1,FLRNa.R197,FYRVa,43586.8854604,2022_09_02,0,5510.9240294,0
1,FLRNa.R197,FYRVa,43586.8854604,2022_09_02,1e-12,4971.2008168,-2.8767944802632344
1,FLRNa.R197,FYRVa,43586.8854604,2022_09_02,1e-11,5155.2453036,-1.8958135785922314
1,FLRNa.R197,FYRVa,43586.8854604,2022_09_02,1e-10,4476.4888336,-5.513673290299869
1,FLRNa.R197,FYRVa,43586.8854604,2022_09_02,1e-9,3431.1397252,-11.085519145338075
1,FLRNa.R197,FYRVa,43586.8854604,2022_09_02,1e-8,3104.8210872,-12.824839661280283
1,FLRNa.R197,FYRVa,43586.8854604,2022_09_02,1e-7,3921.7638684,-8.470429050838705
1,FLRNa.R197,FYRVa,43586.8854604,2022_09_02,1e-6,16694.9297904,59.612196194944644
1,FLRNa.R197,FYRVa,43586.8854604,2022_09_02,1e-5,24272.19517,100
1,FLRNa.R197,FYRVa,43586.8854604,2022_09_02,1e-4,19510.5200848,74.61965636808274
2,FLRNa.R197,FYRVa,53221.401348,2022_09_02,0,4394.4845796,0
2,FLRNa.R197,FYRVa,53221.401348,2022_09_02,1e-12,4113.5314408,-1.1998316822439727
2,FLRNa.R197,FYRVa,53221.401348,2022_09_02,1e-11,5490.0430716,4.678665609743428
2,FLRNa.R197,FYRVa,53221.401348,2022_09_02,1e-10,3323.059843,-4.5756005773891895
2,FLRNa.R197,FYRVa,53221.401348,2022_09_02,1e-9,3528.7585216,-3.697148773525588
2,FLRNa.R197,FYRVa,53221.401348,2022_09_02,1e-8,3768.5342524,-2.6731683343825394
2,FLRNa.R197,FYRVa,53221.401348,2022_09_02,1e-7,5530.1665176,4.850015828207707
2,FLRNa.R197,FYRVa,53221.401348,2022_09_02,1e-6,17763.6787928,57.09415759362274
2,FLRNa.R197,FYRVa,53221.401348,2022_09_02,1e-5,26223.4001544,93.22203911848227
2,FLRNa.R197,FYRVa,53221.401348,2022_09_02,1e-4,27810.5305932,100.00000000000001
3,FLRNa.R197,FYRVa,36852.761132,2022_09_02,0,4239.2647308,0
3,FLRNa.R197,FYRVa,36852.761132,2022_09_02,1e-12,4757.914139,2.338483056646393
3,FLRNa.R197,FYRVa,36852.761132,2022_09_02,1e-11,4550.4522864,1.4030804136754962
3,FLRNa.R197,FYRVa,36852.761132,2022_09_02,1e-10,4262.410239,0.1043583158631484
3,FLRNa.R197,FYRVa,36852.761132,2022_09_02,1e-9,3919.0591498,-1.4437408275675967
3,FLRNa.R197,FYRVa,36852.761132,2022_09_02,1e-8,3221.349364,-4.589570142619114
3,FLRNa.R197,FYRVa,36852.761132,2022_09_02,1e-7,5764.2356528,6.875778910751726
3,FLRNa.R197,FYRVa,36852.761132,2022_09_02,1e-6,20545.5906044,73.52185535872405
3,FLRNa.R197,FYRVa,36852.761132,2022_09_02,1e-5,26418.1471788,100
3,FLRNa.R197,FYRVa,36852.761132,2022_09_02,1e-4,22368.4518012,81.74075999052339
4,FLRNa.R197,FYRVa,40299.233618,2022_11_30,0,1055.7717406,0
4,FLRNa.R197,FYRVa,40299.233618,2022_11_30,1e-13,1081.6353132,0.5312394316300855
4,FLRNa.R197,FYRVa,40299.233618,2022_11_30,1e-12,983.388644,-1.4867534231295463
4,FLRNa.R197,FYRVa,40299.233618,2022_11_30,1e-11,751.5982222,-6.2477434780893075
4,FLRNa.R197,FYRVa,40299.233618,2022_11_30,1e-10,1333.9211988,5.7132076209140665
4,FLRNa.R197,FYRVa,40299.233618,2022_11_30,1e-9,1110.7818292,1.1299107301898677
4,FLRNa.R197,FYRVa,40299.233618,2022_11_30,1e-8,1283.6966088,4.681591337344097
4,FLRNa.R197,FYRVa,40299.233618,2022_11_30,1e-7,1029.9238776,-0.5309167554436117
4,FLRNa.R197,FYRVa,40299.233618,2022_11_30,1e-6,1585.8504192,10.887849884230256
4,FLRNa.R197,FYRVa,40299.233618,2022_11_30,1e-5,3209.9462916,44.24688274137482
4,FLRNa.R197,FYRVa,40299.233618,2022_11_30,1e-4,5924.3057876,100
5,FLRNa.R197,FYRVa,34820.9810384,2022_11_30,0,1112.9351304,0
5,FLRNa.R197,FYRVa,34820.9810384,2022_11_30,1e-13,1159.3846468,0.8557964044261331
5,FLRNa.R197,FYRVa,34820.9810384,2022_11_30,1e-12,1079.913541,-0.6083972378441415
5,FLRNa.R197,FYRVa,34820.9810384,2022_11_30,1e-11,789.7680442,-5.954103547972143
5,FLRNa.R197,FYRVa,34820.9810384,2022_11_30,1e-10,986.053861,-2.337689228160479
5,FLRNa.R197,FYRVa,34820.9810384,2022_11_30,1e-9,958.8417986,-2.8390504255170916
5,FLRNa.R197,FYRVa,34820.9810384,2022_11_30,1e-8,1033.9604544,-1.4550473072636527
5,FLRNa.R197,FYRVa,34820.9810384,2022_11_30,1e-7,381.2753592,-13.480265242464554
5,FLRNa.R197,FYRVa,34820.9810384,2022_11_30,1e-6,1984.2082556,16.052533279319142
5,FLRNa.R197,FYRVa,34820.9810384,2022_11_30,1e-5,4635.7170732,64.90453192803422
5,FLRNa.R197,FYRVa,34820.9810384,2022_11_30,1e-4,6540.571442,100
6,FLRNa.R197,FYRVa,28772.0354908,2022_11_30,0,614.1460808,0
6,FLRNa.R197,FYRVa,28772.0354908,2022_11_30,1e-13,1217.6681868,11.474510236370453
6,FLRNa.R197,FYRVa,28772.0354908,2022_11_30,1e-12,1407.0651274,15.075434066742863
6,FLRNa.R197,FYRVa,28772.0354908,2022_11_30,1e-11,385.246896,-4.351963271887928
6,FLRNa.R197,FYRVa,28772.0354908,2022_11_30,1e-10,2049.0534048,27.281285331213585
6,FLRNa.R197,FYRVa,28772.0354908,2022_11_30,1e-9,1284.8306236,12.75144120691751
6,FLRNa.R197,FYRVa,28772.0354908,2022_11_30,1e-8,1263.8993076,12.353482959299143
6,FLRNa.R197,FYRVa,28772.0354908,2022_11_30,1e-7,1239.5123436,11.889823939571373
6,FLRNa.R197,FYRVa,28772.0354908,2022_11_30,1e-6,1928.2853612,24.985173658189574
6,FLRNa.R197,FYRVa,28772.0354908,2022_11_30,1e-5,5873.8224728,100
6,FLRNa.R197,FYRVa,28772.0354908,2022_11_30,1e-4,4784.6267232,79.29158243924145
7,FLRNa.R197,FYRVa,38242.6766568,2022_12_14,0,3890.7308368,0
7,FLRNa.R197,FYRVa,38242.6766568,2022_12_14,1e-13,4507.0071804,1.274560197689573
7,FLRNa.R197,FYRVa,38242.6766568,2022_12_14,1e-12,4212.8582056,0.6662120445198111
7,FLRNa.R197,FYRVa,38242.6766568,2022_12_14,1e-11,2848.6687756,-2.1551546485937116
7,FLRNa.R197,FYRVa,38242.6766568,2022_12_14,1e-10,3469.7404496,-0.8706769239276733
7,FLRNa.R197,FYRVa,38242.6766568,2022_12_14,1e-9,1260.9507788,-5.438814949515736
7,FLRNa.R197,FYRVa,38242.6766568,2022_12_14,1e-8,3565.4567664,-0.6727199376995782
7,FLRNa.R197,FYRVa,38242.6766568,2022_12_14,1e-7,5730.4236328,3.8047853663514255
7,FLRNa.R197,FYRVa,38242.6766568,2022_12_14,1e-6,23533.6303084,40.62472638081463
7,FLRNa.R197,FYRVa,38242.6766568,2022_12_14,1e-5,39629.2506288,73.91309973888836
7,FLRNa.R197,FYRVa,38242.6766568,2022_12_14,1e-4,52242.8090452,100
8,FLRNa.R197,FYRVa,64716.6718996,2022_12_14,0,6214.4990444,0
8,FLRNa.R197,FYRVa,64716.6718996,2022_12_14,1e-13,4899.5542988,-1.8342526784311357
8,FLRNa.R197,FYRVa,64716.6718996,2022_12_14,1e-12,4300.239622,-2.6702532440989275
8,FLRNa.R197,FYRVa,64716.6718996,2022_12_14,1e-11,3900.63076,-3.227678662848263
8,FLRNa.R197,FYRVa,64716.6718996,2022_12_14,1e-10,3452.1288096,-3.8533063985805445
8,FLRNa.R197,FYRVa,64716.6718996,2022_12_14,1e-9,1030.4833664,-7.231326391636103
8,FLRNa.R197,FYRVa,64716.6718996,2022_12_14,1e-8,4576.0131744,-2.2855691128281803
8,FLRNa.R197,FYRVa,64716.6718996,2022_12_14,1e-7,6422.5527684,0.2902198756119148
8,FLRNa.R197,FYRVa,64716.6718996,2022_12_14,1e-6,35603.5349628,40.995576453090216
8,FLRNa.R197,FYRVa,64716.6718996,2022_12_14,1e-5,58841.0879952,73.41027983320559
8,FLRNa.R197,FYRVa,64716.6718996,2022_12_14,1e-4,77902.8090064,100
9,FLRNa.R197,FYRVa,39437.7941224,2022_12_14,0,7483.4382288,0
9,FLRNa.R197,FYRVa,39437.7941224,2022_12_14,1e-13,5221.5750376,-2.5030076367276552
9,FLRNa.R197,FYRVa,39437.7941224,2022_12_14,1e-12,5242.5254368,-2.479823648680053
9,FLRNa.R197,FYRVa,39437.7941224,2022_12_14,1e-11,3793.5259328,-4.083305609143985
9,FLRNa.R197,FYRVa,39437.7941224,2022_12_14,1e-10,3843.2309024,-4.028301434277816
9,FLRNa.R197,FYRVa,39437.7941224,2022_12_14,1e-9,923.7216652,-7.259068858514298
9,FLRNa.R197,FYRVa,39437.7941224,2022_12_14,1e-8,5907.1591708,-1.744331193477125
9,FLRNa.R197,FYRVa,39437.7941224,2022_12_14,1e-7,14497.142472,7.761457611927894
9,FLRNa.R197,FYRVa,39437.7941224,2022_12_14,1e-6,63370.7618604,61.84564937013276
9,FLRNa.R197,FYRVa,39437.7941224,2022_12_14,1e-5,92508.7325576,94.09011201384591
9,FLRNa.R197,FYRVa,39437.7941224,2022_12_14,1e-4,97849.250862,100
1,FLRNa.R197,FLRNa,67727.4984292,2022_09_02,0,6762.9225898,0
1,FLRNa.R197,FLRNa,67727.4984292,2022_09_02,1e-12,5479.1355076,-4.6346231044234045
1,FLRNa.R197,FLRNa,67727.4984292,2022_09_02,1e-11,4122.4682544,-9.532352240255143
1,FLRNa.R197,FLRNa,67727.4984292,2022_09_02,1e-10,4379.8076788,-8.60332650184422
1,FLRNa.R197,FLRNa,67727.4984292,2022_09_02,1e-9,5031.1509576,-6.251900279620332
1,FLRNa.R197,FLRNa,67727.4984292,2022_09_02,1e-8,22553.3280084,57.00522991386122
